CustomerID,Name,Age,Gender,SubscriptionType,SubscriptionDate,LastLoginDate,TotalSessions,FeedbackScore,IsChurned
CUST00938,Anjali Miller,27,Male,Quarterly,2025-08-02,2025-12-31,31,6,0
CUST00939,Carolyn Baker,54,Female,Monthly,2024-11-22,2026-01-04,24,8,0
CUST00940,Kenneth Scott,38,Male,Monthly,2023-05-20,2025-11-06,5,1,1
CUST00941,Angela Miller,30,Female,Monthly,2024-08-03,2025-11-23,6,4,1
CUST00942,Patricia Flores,18,Male,Yearly,2024-03-20,2025-12-06,17,9,0
CUST00943,Jessica Rivera,47,Female,Monthly,2023-09-24,2025-06-19,3,5,1
CUST00944,Larry Patel,29,Other,Yearly,2024-01-13,2025-12-17,4,5,0
CUST00945,Gregory Nair,51,Male,Monthly,2024-07-20,2025-12-26,15,6,0
CUST00946,Steven Hernandez,30,Female,Monthly,2023-05-08,2025-09-07,9,7,1
CUST00947,Linda Taylor,58,Female,Monthly,2025-06-21,2025-10-11,3,4,1
CUST00948,Brandon Sanchez,17,Male,Monthly,2023-10-22,2025-08-13,8,2,1
CUST00949,Margaret Flores,36,Female,Yearly,2024-06-14,2025-11-13,0,3,1
CUST00950,Elizabeth Torres,24,Female,Quarterly,2023-02-08,2026-01-06,13,6,0
CUST00951,Katherine Green,27,Male,Monthly,2025-03-10,2025-09-08,6,2,1
CUST00952,Amit Sanchez,36,Female,Quarterly,2025-10-01,2025-12-21,27,6,0
CUST00953,Sneha Campbell,26,Female,Quarterly,2024-04-07,2025-07-31,3,6,1
CUST00954,Jessica Torres,36,Female,Yearly,2024-11-13,2025-12-21,13,8,0
CUST00955,Linda Green,21,Other,Quarterly,2025-01-18,2025-12-25,23,7,0
CUST00956,William Singh,30,Male,Quarterly,2024-02-20,2025-11-21,1,2,1
CUST00957,Deborah Nelson,39,Male,Quarterly,2023-08-07,2025-12-24,27,6,0
CUST00958,Gary Garcia,39,Female,Monthly,2024-01-24,2025-10-13,0,3,1
CUST00959,Patricia Campbell,33,Other,Monthly,2025-03-07,2025-07-16,1,2,1
CUST00960,Samuel Martin,26,Female,Yearly,2025-07-09,2026-01-14,20,7,0
CUST00961,John Perez,16,Male,Quarterly,2023-03-29,2026-01-02,1,6,0
CUST00962,Vikram Adams,39,Female,Monthly,2023-11-02,2026-01-01,0,6,0
CUST00963,Ananya Jones,28,Male,Monthly,2023-02-09,2025-12-07,29,6,0
CUST00964,Jennifer Thomas,38,Female,Monthly,2023-12-19,2025-12-27,19,4,0
CUST00965,Arjun Sharma,42,Male,Quarterly,2023-05-11,2026-01-09,19,8,0
CUST00966,Joseph Young,75,Female,Quarterly,2023-05-10,2025-12-19,1,9,0
CUST00967,Carol Patel,30,Female,Quarterly,2025-04-03,2025-12-10,20,7,0
CUST00968,Helen Rodriguez,29,Male,Yearly,2024-03-12,2025-12-09,13,7,0
CUST00969,Daniel Perez,17,Male,Monthly,2025-04-30,2025-08-29,6,3,1
CUST00970,Stephen Hernandez,21,Male,Yearly,2023-03-25,2025-06-23,2,6,1
CUST00971,Brandon Harris,28,Female,Monthly,2025-09-24,2025-11-30,5,2,1
CUST00972,Daniel Nair,42,Male,Quarterly,2024-08-04,2025-12-16,23,10,0
CUST00973,Alexander Rodriguez,32,Male,Quarterly,2025-12-07,2025-12-31,23,7,0
CUST00974,Daniel Flores,48,Female,Quarterly,2025-10-20,2026-01-10,12,8,0
CUST00975,Benjamin Gupta,31,Female,Monthly,2023-01-10,2026-01-03,17,7,0
CUST00976,Jessica King,36,Other,Quarterly,2025-11-05,2025-11-09,3,4,1
CUST00977,Emily Brown,51,Male,Quarterly,2025-08-29,2026-01-05,25,8,0
CUST00978,Christine Nair,28,Male,Quarterly,2024-08-06,2025-09-28,1,5,1
CUST00979,Kevin Flores,43,Female,Quarterly,2023-03-30,2025-11-18,8,3,1
CUST00980,Ananya Wright,31,Male,Quarterly,2025-09-20,2026-01-11,4,6,0
CUST00981,Meera Thomas,44,Female,Quarterly,2024-10-29,2025-12-26,14,8,0
CUST00982,Sandra Roberts,31,Male,Monthly,2024-04-30,2026-01-03,20,5,0
CUST00983,Timothy Mehta,34,Male,Monthly,2025-09-19,2025-09-22,0,3,1
CUST00984,Margaret Nair,16,Female,Monthly,2025-02-03,2025-10-13,7,5,1
CUST00985,Benjamin Thompson,39,Other,Monthly,2023-09-18,2025-07-09,8,2,1
CUST00986,Linda Moore,53,Male,Yearly,2025-07-28,2025-12-25,25,6,0
CUST00987,Mark Reddy,46,Male,Monthly,2023-12-15,2025-12-11,9,6,0
CUST00988,Karan Anderson,27,Male,Yearly,2025-09-28,2026-01-02,13,5,0
CUST00989,Pamela Walker,47,Female,Monthly,2025-05-26,2025-12-31,15,7,0
CUST00990,Ashley Lee,27,Male,Monthly,2023-11-02,2026-01-15,3,7,0
CUST00991,Rebecca Williams,16,Male,Monthly,2025-10-29,2025-11-05,3,1,1
CUST00992,Kathleen Patel,55,Female,Yearly,2025-07-15,2026-01-10,25,7,0
CUST00993,Anna Carter,47,Male,Quarterly,2024-03-22,2025-09-17,1,5,1
CUST00994,Donald Adams,36,Other,Monthly,2024-09-16,2025-08-06,4,6,1
CUST00995,Karan Torres,42,Female,Monthly,2025-07-20,2026-01-07,20,4,0
CUST00996,Aditya Rivera,23,Male,Quarterly,2025-01-28,2025-12-06,17,7,0
CUST00997,James Verma,21,Female,Monthly,2024-11-12,2025-09-17,11,6,1
CUST00998,Jason Carter,40,Male,Yearly,2024-02-29,2026-01-10,18,6,0
CUST00999,Emma Reddy,23,Male,Yearly,2025-11-20,2025-12-23,18,7,0
CUST01000,Sanjay Brown,20,Male,Monthly,2023-03-25,2025-10-18,5,3,1
CUST01001,Samuel Scott,16,Female,Quarterly,2024-02-24,2025-09-07,1,3,1
CUST01002,Donald Wright,54,Male,Monthly,2024-03-05,2026-01-01,22,5,0
CUST01003,Dorothy Thompson,39,Female,Quarterly,2025-05-16,2025-11-15,0,6,1
CUST01004,Melissa Thompson,28,Male,Quarterly,2023-09-09,2025-12-12,17,9,0
CUST01005,Frank Gupta,19,Female,Monthly,2025-01-23,2026-01-11,6,6,0
CUST01006,Matthew Mehta,45,Female,Monthly,2025-03-11,2025-12-28,5,3,0
CUST01007,Elizabeth Miller,29,Male,Monthly,2023-10-31,2026-01-02,22,9,0
CUST01008,Eric Green,28,Male,Monthly,2023-09-28,2025-12-20,14,9,0
CUST01009,Jeffrey Mitchell,16,Female,Monthly,2023-05-09,2025-10-03,2,4,1
CUST01010,Pooja King,38,Female,Monthly,2024-12-03,2025-12-26,13,7,0
CUST01011,Gary Nguyen,16,Female,Quarterly,2025-06-30,2025-12-10,12,7,0
CUST01012,Thomas Mehta,23,Female,Monthly,2024-06-16,2025-08-28,4,5,1
CUST01013,Andrew Roberts,30,Female,Monthly,2024-08-05,2026-01-05,19,5,0
CUST01014,Emma Nair,31,Male,Quarterly,2024-01-09,2026-01-06,22,7,0
CUST01015,Christopher Thomas,27,Male,Yearly,2023-09-17,2025-12-23,19,8,0
CUST01016,Lisa Wilson,16,Female,Monthly,2024-10-11,2026-01-06,27,6,0
CUST01017,Melissa Lewis,38,Female,Monthly,2024-09-09,2025-11-25,7,1,1
CUST01018,Stephanie Nair,26,Female,Monthly,2025-07-27,2026-01-06,15,6,0
CUST01019,James Mitchell,53,Female,Quarterly,2024-08-28,2025-12-28,11,6,0
CUST01020,Dennis Torres,36,Female,Quarterly,2025-06-24,2026-01-08,8,6,0
CUST01021,Carolyn Walker,37,Female,Monthly,2023-08-28,2025-08-21,3,4,1
CUST01022,Emma Singh,28,Male,Monthly,2024-10-30,2025-06-20,0,4,1
CUST01023,Matthew Nguyen,53,Female,Quarterly,2024-07-23,2025-11-10,4,4,1
CUST01024,Jonathan Kumar,41,Male,Quarterly,2023-06-28,2025-12-21,7,9,0
CUST01025,Matthew Young,36,Male,Quarterly,2023-04-25,2025-12-23,31,6,0
CUST01026,Ronald Martinez,53,Female,Monthly,2025-03-01,2025-09-20,6,5,1
CUST01027,Brian Thompson,36,Male,Monthly,2023-06-29,2025-08-10,3,6,1
CUST01028,Jack Clark,35,Female,Monthly,2025-05-18,2025-12-20,2,5,0
CUST01029,Sarah Singh,31,Female,Monthly,2024-03-01,2025-07-20,4,4,1
CUST01030,Kevin Jones,47,Female,Quarterly,2025-02-08,2025-08-19,0,4,1
CUST01031,Samantha Iyer,16,Male,Monthly,2025-08-04,2026-01-07,24,7,0
CUST01032,Betty Lopez,38,Female,Monthly,2025-10-01,2025-10-11,1,6,1
CUST01033,Joshua Young,45,Female,Monthly,2023-02-24,2026-01-06,22,7,0
CUST01034,Kimberly Martin,40,Female,Yearly,2025-08-25,2025-08-30,1,5,1
CUST01035,Rebecca Lopez,52,Female,Quarterly,2024-05-16,2025-09-22,7,2,1
CUST01036,Amy Jones,37,Female,Monthly,2025-09-11,2025-12-30,7,8,0
CUST01037,Benjamin Baker,38,Male,Quarterly,2023-09-02,2025-12-10,3,5,0
CUST01038,Robert Kumar,30,Male,Quarterly,2023-10-27,2026-01-07,15,5,0
CUST01039,Amanda Hernandez,38,Male,Monthly,2024-12-30,2025-09-18,4,3,1
CUST01040,Angela Green,25,Female,Quarterly,2024-01-11,2025-12-08,26,9,0
CUST01041,Dennis Hernandez,28,Female,Yearly,2024-09-08,2025-12-23,13,8,0
CUST01042,Richard Wright,30,Female,Yearly,2023-01-27,2025-09-20,3,5,1
CUST01043,Melissa Roberts,16,Female,Monthly,2023-11-30,2025-10-23,7,4,1
CUST01044,Nicholas Anderson,29,Female,Quarterly,2025-12-12,2025-12-14,17,7,0
CUST01045,Rebecca Robinson,16,Female,Monthly,2023-09-26,2025-12-16,29,7,0
CUST01046,Brian Martin,38,Female,Monthly,2025-06-24,2025-12-08,25,5,0
CUST01047,Eric Carter,39,Other,Monthly,2024-09-15,2025-11-01,3,5,1
CUST01048,Mark Rodriguez,16,Female,Monthly,2024-04-09,2025-10-09,3,3,1
CUST01049,Thomas Garcia,38,Male,Quarterly,2023-08-17,2025-07-31,5,2,1
CUST01050,Dennis Ramirez,26,Male,Monthly,2025-11-17,2025-12-16,17,5,0
CUST01051,Jessica Iyer,43,Male,Monthly,2023-01-22,2026-01-08,15,2,0
CUST01052,Suresh Hill,29,Male,Yearly,2024-01-14,2026-01-14,9,4,0
CUST01053,Barbara Martinez,20,Female,Yearly,2024-12-13,2025-12-14,18,9,0
CUST01054,Maria Campbell,37,Female,Quarterly,2023-05-20,2025-07-06,2,5,1
CUST01055,Ruth Smith,28,Female,Quarterly,2024-07-31,2025-07-17,1,2,1
CUST01056,James Campbell,16,Male,Monthly,2025-10-29,2025-12-16,14,7,0
CUST01057,George Hall,32,Female,Monthly,2023-08-08,2025-09-02,2,2,1
CUST01058,Timothy Ramirez,40,Male,Monthly,2023-08-20,2025-12-26,7,8,0
CUST01059,Jessica Robinson,22,Male,Monthly,2025-01-09,2025-12-11,11,5,0
CUST01060,Patrick Williams,28,Male,Monthly,2025-02-27,2025-07-01,6,5,1
CUST01061,Jack Martin,44,Female,Yearly,2024-04-07,2025-12-28,22,5,0
CUST01062,Karan Ramirez,30,Male,Monthly,2025-09-01,2025-12-23,11,9,0
CUST01063,Daniel Smith,20,Other,Monthly,2023-08-04,2025-07-21,6,5,1
CUST01064,Gregory Baker,54,Male,Monthly,2025-03-31,2026-01-09,14,8,0
CUST01065,Jack Nair,59,Female,Monthly,2025-01-14,2025-12-25,13,4,0
CUST01066,Betty Hill,16,Female,Monthly,2024-04-21,2025-12-15,23,4,0
CUST01067,Emily Carter,29,Female,Quarterly,2024-07-13,2025-12-21,21,7,0
CUST01068,Amanda Walker,38,Female,Yearly,2025-09-19,2026-01-06,19,9,0
CUST01069,Jerry Robinson,23,Male,Monthly,2025-10-15,2025-10-28,1,2,1
CUST01070,Patricia Miller,43,Female,Yearly,2025-10-17,2026-01-04,25,7,0
CUST01071,Timothy Hill,47,Female,Monthly,2023-07-17,2025-12-13,8,9,0
CUST01072,Jerry Young,50,Female,Monthly,2025-10-16,2025-12-30,23,9,0
CUST01073,Helen Perez,16,Female,Quarterly,2023-02-06,2026-01-13,13,6,0
CUST01074,Sharon Reddy,41,Female,Monthly,2024-10-06,2025-12-18,9,8,0
CUST01075,Ryan Williams,49,Male,Quarterly,2024-09-12,2026-01-05,23,7,0
CUST01076,Gary Ramirez,23,Male,Quarterly,2025-09-25,2025-12-10,11,9,0
CUST01077,Frank Young,42,Female,Quarterly,2025-08-20,2026-01-05,17,6,0
CUST01078,Nicholas Brown,16,Male,Monthly,2025-02-12,2025-12-24,9,10,0
CUST01079,Jerry Jackson,19,Male,Monthly,2023-04-03,2025-08-30,4,6,1
CUST01080,Brian Patel,20,Female,Monthly,2024-11-29,2025-08-14,4,5,1
CUST01081,Brian Thompson,34,Male,Monthly,2024-05-15,2025-06-19,12,1,1
CUST01082,Michelle Nguyen,45,Male,Quarterly,2024-09-16,2025-10-19,3,5,1
CUST01083,Robert Wright,38,Male,Monthly,2025-05-15,2025-12-20,12,7,0
CUST01084,Paul Johnson,16,Female,Quarterly,2024-10-10,2025-08-24,5,4,1
CUST01085,Dorothy Torres,41,Male,Monthly,2024-02-26,2025-07-26,7,4,1
CUST01086,Vikram Carter,35,Female,Monthly,2024-09-05,2025-08-12,1,2,1
CUST01087,Betty Young,47,Female,Yearly,2023-06-04,2025-12-12,29,6,0
CUST01088,Margaret Jackson,34,Male,Monthly,2025-04-03,2025-12-07,10,9,0
CUST01089,Janet Garcia,41,Female,Quarterly,2024-11-20,2025-07-09,9,2,1
CUST01090,Anjali King,29,Male,Monthly,2023-06-07,2025-12-27,19,8,0
CUST01091,Nicholas Patel,31,Male,Quarterly,2024-10-03,2025-08-21,1,5,1
CUST01092,Steven Flores,41,Female,Quarterly,2024-01-05,2025-12-06,10,9,0
CUST01093,Raymond King,46,Female,Quarterly,2024-03-12,2025-12-17,19,7,0
CUST01094,Paul Nair,40,Female,Yearly,2025-06-07,2025-12-06,11,7,0
CUST01095,Linda King,16,Male,Monthly,2024-05-07,2025-06-09,6,1,1
CUST01096,Ruth Martin,50,Female,Monthly,2023-05-12,2025-12-20,15,6,0
CUST01097,Paul Gupta,27,Male,Monthly,2024-04-28,2025-11-02,3,6,1
CUST01098,Karen Gonzalez,16,Male,Quarterly,2024-09-27,2025-12-11,28,7,0
CUST01099,Sharon Ramirez,20,Female,Monthly,2023-11-23,2025-11-24,0,7,1
CUST01100,Kimberly Sharma,23,Female,Quarterly,2023-12-27,2026-01-13,8,9,0
CUST01101,Patrick Young,37,Female,Monthly,2023-06-21,2025-09-16,1,4,1
CUST01102,Divya Jones,22,Female,Monthly,2025-01-14,2026-01-10,26,8,0
CUST01103,Ronald Singh,39,Female,Monthly,2023-08-18,2025-12-14,20,9,0
CUST01104,Vivek Davis,33,Female,Yearly,2025-12-11,2026-01-10,8,7,0
CUST01105,Donald Hill,56,Male,Yearly,2024-11-05,2025-12-22,9,6,0
CUST01106,Vikram Mitchell,38,Female,Yearly,2024-03-22,2025-10-18,3,2,1
CUST01107,Margaret Moore,46,Male,Monthly,2023-04-25,2025-12-23,36,7,0
CUST01108,Rachel Davis,24,Male,Monthly,2024-05-19,2026-01-06,5,7,0
CUST01109,George Walker,46,Female,Yearly,2023-02-13,2025-12-08,21,7,0
CUST01110,John Singh,27,Female,Quarterly,2023-04-22,2025-12-31,9,8,0
CUST01111,Steven Scott,44,Male,Quarterly,2025-01-13,2026-01-08,5,9,0
CUST01112,Jonathan Verma,40,Male,Monthly,2023-01-17,2025-12-21,29,5,0
CUST01113,Ananya Iyer,18,Male,Monthly,2024-04-27,2025-10-21,3,5,1
CUST01114,Suresh Lewis,53,Female,Yearly,2025-04-12,2025-12-29,23,6,0
CUST01115,Divya Garcia,22,Female,Yearly,2025-08-22,2025-12-25,27,5,0
CUST01116,Catherine Ramirez,51,Female,Yearly,2023-11-25,2025-12-14,15,9,0
CUST01117,David Thompson,41,Male,Quarterly,2024-10-31,2026-01-14,16,6,0
CUST01118,Ruth Brown,30,Female,Monthly,2025-06-27,2026-01-07,21,7,0
CUST01119,James Sanchez,27,Male,Monthly,2023-06-18,2025-09-29,3,4,1
CUST01120,Eric Rivera,16,Other,Yearly,2023-09-24,2025-12-20,21,5,0
CUST01121,Rahul Lee,21,Male,Yearly,2023-10-01,2025-12-09,4,4,0
CUST01122,Arjun Lee,19,Female,Monthly,2025-04-28,2025-08-23,1,7,1
CUST01123,Kavita Harris,28,Female,Yearly,2024-04-04,2025-11-26,4,4,1
CUST01124,Ananya Scott,35,Female,Quarterly,2023-07-02,2026-01-03,17,5,0
CUST01125,Kimberly Hall,49,Female,Monthly,2025-05-28,2026-01-06,32,4,0
CUST01126,Barbara White,22,Male,Quarterly,2023-01-29,2025-12-19,15,5,0
CUST01127,Jerry Iyer,39,Female,Yearly,2025-10-09,2025-10-10,1,8,1
CUST01128,Matthew Verma,47,Female,Monthly,2025-10-09,2025-10-13,4,6,1
CUST01129,Scott Wilson,46,Other,Monthly,2024-01-23,2025-08-19,2,2,1
CUST01130,Rahul Martinez,34,Male,Yearly,2024-04-27,2025-12-31,24,7,0
CUST01131,Melissa Nguyen,16,Female,Monthly,2023-01-22,2025-09-10,1,4,1
CUST01132,Alexander Sanchez,33,Female,Quarterly,2025-05-16,2025-12-30,33,5,0
CUST01133,Elizabeth Miller,39,Female,Monthly,2024-04-25,2025-12-24,29,10,0
CUST01134,Nicole Nelson,29,Other,Quarterly,2023-04-04,2025-07-25,5,5,1
CUST01135,Emma Harris,36,Male,Monthly,2025-01-29,2025-07-11,3,4,1
CUST01136,Jennifer Nguyen,16,Male,Monthly,2025-10-06,2025-12-17,23,7,0
CUST01137,Thomas Garcia,31,Male,Quarterly,2023-10-18,2025-09-12,10,2,1
CUST01138,Jennifer Rodriguez,29,Female,Yearly,2024-07-29,2025-12-19,33,6,0
CUST01139,Andrew Mehta,27,Female,Quarterly,2024-06-24,2025-12-19,16,8,0
CUST01140,Meera Hernandez,36,Male,Yearly,2023-11-06,2025-12-06,7,6,0
CUST01141,Anjali Lewis,27,Male,Monthly,2024-04-15,2025-08-03,3,4,1
CUST01142,Kimberly Hernandez,38,Female,Monthly,2025-10-10,2025-10-19,0,6,1
CUST01143,Gary Robinson,36,Female,Yearly,2023-10-31,2025-11-08,8,4,1
CUST01144,Anthony Verma,46,Male,Yearly,2025-11-07,2025-12-10,21,9,0
CUST01145,Meera Nelson,39,Female,Quarterly,2023-01-09,2025-12-10,17,10,0
CUST01146,Lisa Clark,43,Female,Monthly,2025-10-17,2025-12-25,22,5,0
CUST01147,Patricia Jackson,19,Female,Quarterly,2025-03-18,2025-11-04,4,4,1
CUST01148,Rohan Lee,27,Male,Monthly,2025-09-09,2025-12-29,19,9,0
CUST01149,Scott Nelson,41,Male,Yearly,2025-07-16,2025-12-10,8,7,0
CUST01150,Thomas Wilson,25,Female,Yearly,2024-08-02,2026-01-12,14,6,0
CUST01151,Janet Jones,28,Female,Quarterly,2023-07-09,2026-01-04,7,7,0
CUST01152,Donald Roberts,27,Female,Monthly,2024-03-02,2025-08-20,0,7,1
CUST01153,Andrew Adams,45,Female,Quarterly,2023-09-04,2025-08-13,2,4,1
CUST01154,Jack Patel,21,Female,Yearly,2023-09-26,2026-01-09,31,10,0
CUST01155,Pooja White,35,Female,Monthly,2025-03-05,2025-12-10,26,7,0
CUST01156,Scott Ramirez,19,Male,Monthly,2025-01-24,2025-12-19,14,7,0
CUST01157,Benjamin Ramirez,28,Male,Quarterly,2025-08-07,2026-01-06,16,7,0
CUST01158,Vivek Young,33,Female,Quarterly,2023-06-21,2025-08-12,4,2,1
CUST01159,William Iyer,26,Female,Monthly,2023-09-19,2025-12-27,7,8,0
CUST01160,Rohan Thomas,16,Female,Monthly,2023-04-08,2026-01-13,27,9,0
CUST01161,Shirley Miller,30,Female,Monthly,2025-08-09,2025-12-10,0,6,0
CUST01162,Neha Taylor,33,Male,Quarterly,2025-10-28,2025-11-05,0,3,1
CUST01163,Daniel Sharma,50,Male,Monthly,2023-06-20,2025-09-16,5,2,1
CUST01164,Kenneth Nguyen,16,Female,Quarterly,2025-07-10,2025-12-30,15,6,0
CUST01165,Carol Iyer,39,Female,Monthly,2024-01-15,2025-06-30,2,5,1
CUST01166,Kimberly Verma,55,Female,Monthly,2023-02-06,2025-11-02,6,4,1
CUST01167,Mary Hernandez,31,Female,Monthly,2025-04-09,2025-12-08,15,9,0
CUST01168,Patrick Young,27,Male,Yearly,2025-01-08,2025-12-21,18,7,0
CUST01169,Anjali Martin,28,Male,Monthly,2024-01-26,2025-11-27,0,4,1
CUST01170,Rachel Gonzalez,33,Female,Monthly,2023-10-25,2025-12-19,22,6,0
CUST01171,Rohan Green,47,Female,Quarterly,2023-06-26,2025-12-17,10,9,0
CUST01172,Charles Walker,16,Male,Monthly,2023-11-09,2025-12-18,21,8,0
CUST01173,Gary Walker,25,Male,Monthly,2024-05-11,2025-07-09,5,6,1
CUST01174,Pooja Singh,16,Male,Monthly,2023-07-30,2025-12-19,22,3,0
CUST01175,Rebecca Kumar,23,Female,Quarterly,2024-08-18,2025-08-21,8,3,1
CUST01176,Gary Allen,21,Female,Quarterly,2025-09-26,2025-11-16,3,7,1
CUST01177,Angela Johnson,16,Male,Monthly,2023-05-11,2025-06-19,0,6,1
CUST01178,Rebecca Reddy,54,Male,Monthly,2024-12-11,2025-08-12,3,1,1
CUST01179,Robert Hernandez,57,Male,Monthly,2024-12-05,2025-12-14,30,8,0
CUST01180,Mark Nguyen,25,Female,Monthly,2025-08-17,2025-09-17,3,3,1
CUST01181,Patrick Rivera,37,Male,Monthly,2025-01-07,2026-01-05,29,8,0
CUST01182,Emma Wilson,22,Male,Quarterly,2025-09-15,2025-10-11,8,4,1
CUST01183,Christopher Hill,41,Female,Quarterly,2025-10-08,2026-01-02,29,5,0
CUST01184,Anna Brown,33,Other,Monthly,2024-06-18,2025-10-22,2,1,1
CUST01185,Daniel Gupta,37,Female,Quarterly,2023-05-11,2026-01-08,38,4,0
CUST01186,Emma Anderson,33,Male,Monthly,2024-06-12,2025-12-24,23,7,0
CUST01187,Jerry Williams,32,Female,Quarterly,2023-11-06,2025-12-14,7,7,0
CUST01188,Nicole Nelson,25,Male,Monthly,2025-06-15,2026-01-08,0,9,0
CUST01189,Susan Sharma,44,Female,Quarterly,2023-07-28,2026-01-13,18,7,0
CUST01190,Nicholas Miller,45,Male,Monthly,2024-02-25,2026-01-05,19,8,0
CUST01191,Carolyn Jackson,30,Female,Quarterly,2025-10-17,2026-01-09,28,7,0
CUST01192,Karen Adams,36,Male,Yearly,2023-09-09,2025-12-18,7,7,0
CUST01193,Rebecca Roberts,24,Female,Monthly,2025-08-28,2025-08-31,2,2,1
CUST01194,William Moore,22,Male,Quarterly,2025-01-08,2025-12-31,34,9,0
CUST01195,Karen Carter,55,Female,Monthly,2024-04-12,2025-08-14,0,4,1
CUST01196,Edward Iyer,19,Male,Monthly,2025-11-23,2025-12-23,12,5,0
CUST01197,Patricia Lewis,47,Male,Monthly,2025-11-25,2026-01-10,14,8,0
CUST01198,Carol Lee,40,Male,Quarterly,2025-06-07,2025-11-22,10,1,1
CUST01199,Gregory Nair,47,Female,Yearly,2023-04-29,2025-12-13,27,5,0
CUST01200,Donna Clark,45,Male,Quarterly,2024-09-15,2025-12-26,20,6,0
CUST01201,Ritu Thompson,24,Male,Monthly,2025-12-16,2026-01-06,12,10,0
CUST01202,Rachel Sanchez,34,Male,Monthly,2025-06-24,2025-12-21,24,6,0
CUST01203,Maria Gonzalez,25,Female,Monthly,2024-11-16,2025-10-30,7,1,1
CUST01204,Eric Wright,29,Male,Monthly,2024-10-01,2025-12-06,18,7,0
CUST01205,Christopher Johnson,32,Male,Quarterly,2024-06-13,2025-09-15,5,5,1
CUST01206,Patrick Ramirez,42,Other,Monthly,2023-05-03,2025-12-30,10,6,0
CUST01207,Benjamin Allen,47,Male,Monthly,2023-09-13,2025-07-08,6,1,1
CUST01208,Jack Smith,37,Male,Yearly,2025-12-28,2026-01-01,2,7,0
CUST01209,Brian Martin,54,Male,Quarterly,2023-10-14,2025-12-13,10,6,0
CUST01210,Jack Thomas,42,Male,Quarterly,2024-01-30,2025-12-23,5,6,0
CUST01211,Ryan Miller,40,Male,Monthly,2025-04-23,2025-11-16,2,3,1
CUST01212,Jason Reddy,42,Male,Monthly,2023-06-09,2025-07-20,5,4,1
CUST01213,Stephanie Nguyen,30,Female,Quarterly,2024-06-24,2025-12-06,20,7,0
CUST01214,Jason Lewis,39,Female,Yearly,2025-05-03,2026-01-06,14,7,0
CUST01215,Nicholas Rodriguez,23,Female,Monthly,2025-11-17,2026-01-08,17,6,0
CUST01216,Alexander Wilson,21,Male,Monthly,2023-11-18,2025-12-23,20,7,0
CUST01217,Suresh Davis,42,Female,Monthly,2023-09-05,2025-09-18,2,4,1
CUST01218,Jennifer King,40,Male,Monthly,2025-02-05,2025-07-30,5,2,1
CUST01219,Patricia Sharma,35,Male,Quarterly,2025-05-13,2025-09-14,5,4,1
CUST01220,Sanjay Jackson,16,Male,Yearly,2025-09-28,2025-10-04,4,8,1
CUST01221,David Verma,30,Male,Monthly,2024-09-26,2025-12-25,12,7,0
CUST01222,Priya Harris,37,Male,Quarterly,2023-09-29,2025-12-14,27,5,0
CUST01223,Samantha Robinson,42,Female,Quarterly,2023-11-02,2025-12-26,22,7,0
CUST01224,Barbara Patel,37,Female,Quarterly,2025-03-04,2025-08-22,7,5,1
CUST01225,Carol Wright,21,Male,Quarterly,2025-06-26,2026-01-10,24,7,0
CUST01226,Divya Hernandez,34,Female,Quarterly,2024-09-24,2026-01-08,18,7,0
CUST01227,Samuel Scott,47,Male,Yearly,2023-04-19,2025-12-13,17,5,0
CUST01228,Matthew Carter,29,Male,Yearly,2023-09-04,2025-12-12,19,9,0
CUST01229,Lisa Johnson,40,Male,Monthly,2025-06-28,2025-07-18,1,8,1
CUST01230,Nicole Lee,36,Male,Monthly,2023-02-17,2025-10-16,7,3,1
CUST01231,Rebecca Johnson,39,Female,Monthly,2024-06-10,2025-11-06,6,6,1
CUST01232,Helen Hernandez,45,Male,Monthly,2023-07-03,2025-08-19,6,3,1
CUST01233,Frank Hernandez,27,Male,Yearly,2024-01-07,2025-11-17,4,5,1
CUST01234,Joshua Harris,31,Male,Monthly,2024-10-25,2025-11-01,7,6,1
CUST01235,Michael Gonzalez,23,Male,Quarterly,2024-04-29,2025-12-14,11,7,0
CUST01236,Deborah Davis,37,Male,Monthly,2025-04-13,2025-11-24,2,6,1
CUST01237,Edward Green,38,Male,Yearly,2024-07-05,2025-12-09,18,5,0
CUST01238,Frank Miller,19,Male,Quarterly,2023-09-15,2025-08-19,4,1,1
CUST01239,Laura Garcia,45,Female,Quarterly,2023-10-19,2026-01-05,16,10,0
CUST01240,Priya Thomas,59,Female,Monthly,2025-07-14,2025-08-05,3,4,1
CUST01241,Pooja Flores,44,Male,Yearly,2023-01-02,2025-07-31,9,1,1
CUST01242,Paul Hill,16,Male,Quarterly,2024-12-20,2026-01-02,13,8,0
CUST01243,Justin Singh,39,Female,Monthly,2025-12-29,2025-12-31,26,5,0
CUST01244,Ronald Hall,16,Male,Monthly,2024-07-26,2026-01-02,24,6,0
CUST01245,Brandon Allen,16,Female,Monthly,2024-12-02,2025-12-18,19,8,0
CUST01246,Paul Thomas,32,Female,Monthly,2024-03-07,2025-12-08,14,7,0
CUST01247,Kevin Johnson,29,Female,Monthly,2023-01-05,2026-01-15,7,6,0
CUST01248,Amit Smith,39,Female,Monthly,2025-09-28,2025-12-12,20,7,0
CUST01249,William Sharma,23,Female,Quarterly,2023-03-05,2025-12-18,16,4,0
CUST01250,Frank Davis,35,Male,Yearly,2025-01-03,2026-01-15,29,5,0
